"project","path","loc","functions","functionDecls","functionExprs","namedFuncExprs","anonCBs","minComplexity","maxComplexity","meanComplexity","calls","requires","defines","fsSyncs","fsAsyncs","setTimeouts","setIntervals","setImmediates","nextTicks","argscount","argsmax","paramscount","paramsmax"
"jquery","/Users/keheliya/dev/top_npm/jquery/src/manipulation.js",586,35,7,28,0,12,1,18,3.888888888888889,132,0,1,0,0,0,0,0,0,"9 60 53 7 1 2 0 0 0 0 0",5,"8 15 9 1 1 0 0 0 1 0 0",8
"jquery","/Users/keheliya/dev/top_npm/jquery/src/offset.js",207,13,1,12,0,7,1,10,3.076923076923077,45,0,1,0,0,0,0,0,0,"8 14 16 6 0 0 1 0 0 0 0",6,"3 4 3 2 0 0 1 0 0 0 0",6
"jquery","/Users/keheliya/dev/top_npm/jquery/src/outro.js",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"jquery","/Users/keheliya/dev/top_npm/jquery/src/queue/delay.js",23,4,0,4,0,2,1,4,1.75,4,0,1,0,0,1,0,0,0,"0 1 3 0 0 0 0 0 0 0 0",2,"1 1 2 0 0 0 0 0 0 0 0",2
"jquery","/Users/keheliya/dev/top_npm/jquery/src/queue.js",143,13,0,13,0,4,1,7,2.6923076923076925,35,0,1,0,0,0,0,0,0,"5 12 14 4 0 0 0 0 0 0 0",3,"5 2 5 1 0 0 0 0 0 0 0",3
"jquery","/Users/keheliya/dev/top_npm/jquery/src/selector-native.js",175,10,0,10,0,1,1,10,4.5,18,0,1,0,0,0,0,0,0,"0 9 8 0 1 0 0 0 0 0 0",4,"0 4 5 0 1 0 0 0 0 0 0",4
"jquery","/Users/keheliya/dev/top_npm/jquery/src/selector-sizzle.js",15,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,"0 0 1 0 0 0 0 0 0 0 0",2,"0 0 1 0 0 0 0 0 0 0 0",2
"jquery","/Users/keheliya/dev/top_npm/jquery/src/selector.js",2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"0 1 0 0 0 0 0 0 0 0 0",1,"0 0 0 0 0 0 0 0 0 0 0",0
"jquery","/Users/keheliya/dev/top_npm/jquery/src/serialize.js",117,12,1,11,0,7,1,5,2.3333333333333335,40,0,1,0,0,0,0,0,0,"4 22 11 0 3 0 0 0 0 0 0",4,"5 1 5 0 1 0 0 0 0 0 0",4
"jquery","/Users/keheliya/dev/top_npm/jquery/src/traversing/findFilter.js",101,12,1,11,0,6,1,5,2.4166666666666665,28,0,1,0,0,0,0,0,0,"0 12 10 6 0 0 0 0 0 0 0",3,"1 7 1 3 0 0 0 0 0 0 0",3
"jquery","/Users/keheliya/dev/top_npm/jquery/src/traversing/var/rneedsContext.js",7,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,"0 0 1 0 0 0 0 0 0 0 0",2,"0 1 0 0 0 0 0 0 0 0 0",1
"jquery","/Users/keheliya/dev/top_npm/jquery/src/traversing.js",200,24,1,23,0,3,1,9,2.2083333333333335,48,0,1,0,0,0,0,0,0,"4 22 18 4 0 0 0 0 0 0 0",3,"1 12 6 5 0 0 0 0 0 0 0",3
"jquery","/Users/keheliya/dev/top_npm/jquery/src/var/arr.js",4,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,"0 1 0 0 0 0 0 0 0 0 0",1,"1 0 0 0 0 0 0 0 0 0 0",0
"jquery","/Users/keheliya/dev/top_npm/jquery/src/var/class2type.js",5,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,"0 1 0 0 0 0 0 0 0 0 0",1,"1 0 0 0 0 0 0 0 0 0 0",0
"jquery","/Users/keheliya/dev/top_npm/jquery/src/var/concat.js",6,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,"0 0 1 0 0 0 0 0 0 0 0",2,"0 1 0 0 0 0 0 0 0 0 0",1
"jquery","/Users/keheliya/dev/top_npm/jquery/src/var/hasOwn.js",6,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,"0 0 1 0 0 0 0 0 0 0 0",2,"0 1 0 0 0 0 0 0 0 0 0",1
"jquery","/Users/keheliya/dev/top_npm/jquery/src/var/indexOf.js",6,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,"0 0 1 0 0 0 0 0 0 0 0",2,"0 1 0 0 0 0 0 0 0 0 0",1
"jquery","/Users/keheliya/dev/top_npm/jquery/src/var/pnum.js",4,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,"0 1 0 0 0 0 0 0 0 0 0",1,"1 0 0 0 0 0 0 0 0 0 0",0
"jquery","/Users/keheliya/dev/top_npm/jquery/src/var/push.js",6,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,"0 0 1 0 0 0 0 0 0 0 0",2,"0 1 0 0 0 0 0 0 0 0 0",1
"jquery","/Users/keheliya/dev/top_npm/jquery/src/var/rnotwhite.js",4,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,"0 1 0 0 0 0 0 0 0 0 0",1,"1 0 0 0 0 0 0 0 0 0 0",0
"jquery","/Users/keheliya/dev/top_npm/jquery/src/var/slice.js",6,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,"0 0 1 0 0 0 0 0 0 0 0",2,"0 1 0 0 0 0 0 0 0 0 0",1
"jquery","/Users/keheliya/dev/top_npm/jquery/src/var/support.js",5,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,"0 1 0 0 0 0 0 0 0 0 0",1,"1 0 0 0 0 0 0 0 0 0 0",0
"jquery","/Users/keheliya/dev/top_npm/jquery/src/var/toString.js",6,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,"0 0 1 0 0 0 0 0 0 0 0",2,"0 1 0 0 0 0 0 0 0 0 0",1
"jquery","/Users/keheliya/dev/top_npm/jquery/src/wrap.js",80,11,0,11,0,7,1,4,1.7272727272727273,34,0,1,0,0,0,0,0,0,"3 25 6 0 0 0 0 0 0 0 0",2,"4 7 0 0 0 0 0 0 0 0 0",1
"jquery","/Users/keheliya/dev/top_npm/jquery/test/data/badcall.js",2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"jquery","/Users/keheliya/dev/top_npm/jquery/test/data/badjson.js",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"jquery","/Users/keheliya/dev/top_npm/jquery/test/data/jquery-1.9.1.js",9598,578,65,513,2,140,1,36,3.7514450867052025,1723,0,1,0,0,7,1,0,0,"179 867 469 140 46 17 3 2 0 0 0",7,"123 220 141 64 19 8 2 1 0 0 0",7
"jquery","/Users/keheliya/dev/top_npm/jquery/test/data/json_obj.js",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"jquery","/Users/keheliya/dev/top_npm/jquery/test/data/readywaitasset.js",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"jquery","/Users/keheliya/dev/top_npm/jquery/test/data/readywaitloader.js",26,2,1,1,0,1,2,4,3,9,0,0,0,0,1,0,0,0,"0 6 2 1 0 0 0 0 0 0 0",3,"1 1 0 0 0 0 0 0 0 0 0",1
"jquery","/Users/keheliya/dev/top_npm/jquery/test/data/support/csp.js",4,1,0,1,0,1,1,1,1,3,0,0,0,0,0,0,0,0,"0 3 0 0 0 0 0 0 0 0 0",1,"1 0 0 0 0 0 0 0 0 0 0",0
"jquery","/Users/keheliya/dev/top_npm/jquery/test/data/support/getComputedSupport.js",15,1,1,0,0,0,3,3,3,1,0,0,0,0,0,0,0,0,"1 0 0 0 0 0 0 0 0 0 0",0,"0 1 0 0 0 0 0 0 0 0 0",1
"jquery","/Users/keheliya/dev/top_npm/jquery/test/data/testinit.js",319,29,2,27,1,9,1,6,1.793103448275862,78,3,0,0,0,1,1,0,0,"20 34 18 5 1 0 0 0 0 0 0",4,"17 3 5 4 0 0 0 0 0 0 0",3
"jquery","/Users/keheliya/dev/top_npm/jquery/test/data/testrunner.js",200,8,0,8,0,2,1,12,3.5,28,0,0,0,0,0,0,0,0,"9 10 1 8 0 0 0 0 0 0 0",3,"6 1 1 0 0 0 0 0 0 0 0",2
"jquery","/Users/keheliya/dev/top_npm/jquery/test/jquery.js",57,1,0,1,0,0,7,7,7,9,2,0,0,0,0,0,0,0,"1 7 1 0 0 0 0 0 0 0 0",2,"1 0 0 0 0 0 0 0 0 0 0",0
"jquery","/Users/keheliya/dev/top_npm/jquery/test/unit/ajax.js",2040,308,10,298,0,109,1,6,1.0964630225080385,839,0,0,0,0,3,0,0,0,"66 295 224 253 1 0 0 0 0 0 0",4,"171 82 31 24 0 0 0 0 0 0 0",3
"jquery","/Users/keheliya/dev/top_npm/jquery/test/unit/attributes.js",1476,85,2,83,0,75,1,7,1.25,1486,0,0,0,0,0,0,0,0,"85 831 271 299 0 0 0 0 0 0 0",3,"55 10 17 3 0 0 0 0 0 0 0",3
"jquery","/Users/keheliya/dev/top_npm/jquery/test/unit/callbacks.js",343,41,6,35,0,28,1,3,1.0731707317073171,177,0,0,0,0,1,0,0,0,"42 69 26 40 0 0 0 0 0 0 0",3,"26 13 2 0 0 0 0 0 0 0 0",2
"jquery","/Users/keheliya/dev/top_npm/jquery/test/unit/core.js",1533,122,3,119,0,89,1,12,1.2846153846153847,1062,0,0,0,0,0,0,0,0,"72 414 244 324 6 0 2 0 0 0 0",6,"85 19 17 1 0 0 0 0 0 0 0",3
"jquery","/Users/keheliya/dev/top_npm/jquery/test/unit/css.js",1095,60,0,60,0,55,1,8,1.3492063492063493,935,0,0,0,0,0,0,0,0,"89 507 168 171 0 0 0 0 0 0 0",3,"50 1 9 0 0 0 0 0 0 0 0",2
"jquery","/Users/keheliya/dev/top_npm/jquery/test/unit/data.js",810,47,3,44,0,42,1,5,1.2083333333333333,579,0,0,0,0,0,0,0,0,"35 221 165 157 1 0 0 0 0 0 0",4,"38 3 6 0 0 0 0 0 0 0 0",2
"jquery","/Users/keheliya/dev/top_npm/jquery/test/unit/deferred.js",439,72,1,71,0,70,1,6,1.2083333333333333,234,0,0,0,0,0,0,0,0,"46 88 46 54 0 0 0 0 0 0 0",3,"24 26 22 0 0 0 0 0 0 0 0",2
"jquery","/Users/keheliya/dev/top_npm/jquery/test/unit/deprecated.js",3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0 0 1 0 0 0 0 0 0 0 0",2,"0 0 0 0 0 0 0 0 0 0 0",0
"jquery","/Users/keheliya/dev/top_npm/jquery/test/unit/dimensions.js",471,28,4,24,0,22,1,3,1.1071428571428572,514,0,0,0,0,0,0,0,0,"162 174 51 127 0 0 0 0 0 0 0",3,"20 4 3 1 0 0 0 0 0 0 0",3
"jquery","/Users/keheliya/dev/top_npm/jquery/test/unit/effects.js",2215,254,4,250,0,176,1,20,1.3019607843137255,1269,0,0,0,0,6,0,0,0,"128 577 322 237 4 1 0 0 0 0 0",5,"196 17 41 0 0 0 0 0 0 0 0",2
"jquery","/Users/keheliya/dev/top_npm/jquery/test/unit/event.js",2696,311,14,297,0,245,1,5,1.1065830721003134,1743,0,0,0,0,2,0,0,0,"152 826 410 348 7 0 0 0 0 0 0",4,"221 73 14 1 2 0 0 0 0 0 0",4
"jquery","/Users/keheliya/dev/top_npm/jquery/test/unit/exports.js",8,1,0,1,0,1,1,1,1,4,0,0,0,0,0,0,0,0,"0 1 2 1 0 0 0 0 0 0 0",3,"1 0 0 0 0 0 0 0 0 0 0",0
"jquery","/Users/keheliya/dev/top_npm/jquery/test/unit/manipulation.js",2437,209,10,199,0,187,1,4,1.1157407407407407,2090,0,0,0,0,1,0,0,0,"376 1143 258 312 1 0 0 0 0 0 0",4,"164 16 29 0 0 0 0 0 0 0 0",2
"jquery","/Users/keheliya/dev/top_npm/jquery/test/unit/offset.js",535,35,0,35,0,28,1,2,1.2142857142857142,402,0,0,0,0,0,0,0,0,"98 148 46 110 0 0 0 0 0 0 0",3,"22 10 3 0 0 0 0 0 0 0 0",2
"jquery","/Users/keheliya/dev/top_npm/jquery/test/unit/queue.js",321,57,0,57,0,54,1,1,1,205,0,0,0,0,7,0,0,0,"33 77 47 48 0 0 0 0 0 0 0",3,"39 16 2 0 0 0 0 0 0 0 0",2
"jquery","/Users/keheliya/dev/top_npm/jquery/test/unit/ready.js",74,5,1,4,0,2,1,1,1,47,0,0,0,0,0,0,0,0,"3 27 7 10 0 0 0 0 0 0 0",3,"3 2 0 0 0 0 0 0 0 0 0",1
"jquery","/Users/keheliya/dev/top_npm/jquery/test/unit/selector.js",511,20,3,17,0,17,1,4,1.4285714285714286,360,0,0,0,0,0,0,0,0,"19 92 74 171 0 0 4 0 0 0 0",6,"14 1 2 3 0 0 0 0 0 0 0",3
"jquery","/Users/keheliya/dev/top_npm/jquery/test/unit/serialize.js",147,4,1,3,0,3,1,3,1.5,87,0,0,0,0,0,0,0,0,"7 34 15 31 0 0 0 0 0 0 0",3,"4 0 0 0 0 0 0 0 0 0 0",0
"jquery","/Users/keheliya/dev/top_npm/jquery/test/unit/support.js",243,6,1,5,0,4,1,12,3.8333333333333335,33,0,0,0,0,0,0,0,0,"3 18 6 6 0 0 0 0 0 0 0",3,"2 3 1 0 0 0 0 0 0 0 0",2
"jquery","/Users/keheliya/dev/top_npm/jquery/test/unit/traversing.js",884,63,0,63,0,60,1,3,1.0476190476190477,1419,0,0,0,0,0,0,0,0,"251 696 187 275 5 2 1 1 0 0 0 1",11,"59 0 2 2 0 0 0 0 0 0 0",3
"jquery","/Users/keheliya/dev/top_npm/jquery/test/unit/wrap.js",299,22,3,19,0,17,1,3,1.1363636363636365,343,0,0,0,0,0,0,0,0,"99 163 31 50 0 0 0 0 0 0 0",3,"18 4 0 0 0 0 0 0 0 0 0",1
"js-yaml","/Users/keheliya/dev/top_npm/js-yaml/benchmark/benchmark.js",126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"js-yaml","/Users/keheliya/dev/top_npm/js-yaml/benchmark/implementations/current/index.js",4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"0 1 0 0 0 0 0 0 0 0 0",1,"0 0 0 0 0 0 0 0 0 0 0",0
"js-yaml","/Users/keheliya/dev/top_npm/js-yaml/benchmark/implementations/js-yaml-3.0.2/index.js",16,1,0,1,0,1,1,1,1,6,3,0,1,0,0,0,0,0,"0 3 3 0 0 0 0 0 0 0 0",2,"0 0 1 0 0 0 0 0 0 0 0",2
"js-yaml","/Users/keheliya/dev/top_npm/js-yaml/benchmark/implementations/js-yaml-3.0.2/lib/js-yaml/common.js",57,5,5,0,0,0,1,3,2.2,3,0,0,0,0,0,0,0,0,"0 3 0 0 0 0 0 0 0 0 0",1,"0 3 2 0 0 0 0 0 0 0 0",2
"js-yaml","/Users/keheliya/dev/top_npm/js-yaml/benchmark/implementations/js-yaml-3.0.2/lib/js-yaml/dumper.js",478,14,14,0,0,0,1,40,8.357142857142858,55,4,0,0,0,0,0,0,0,"1 23 18 4 2 7 0 0 0 0 0",5,"0 2 6 3 2 1 0 0 0 0 0",5
"js-yaml","/Users/keheliya/dev/top_npm/js-yaml/benchmark/implementations/js-yaml-3.0.2/lib/js-yaml/exception.js",26,2,1,1,1,0,1,3,2,2,0,0,0,0,0,0,0,0,"1 1 0 0 0 0 0 0 0 0 0",1,"0 1 1 0 0 0 0 0 0 0 0",2
"js-yaml","/Users/keheliya/dev/top_npm/js-yaml/benchmark/implementations/js-yaml-3.0.2/lib/js-yaml/loader.js",1594,30,28,2,2,0,1,60,11.233333333333333,237,5,0,0,0,0,0,0,0,"1 100 90 26 8 12 0 0 0 0 0",5,"0 6 14 7 1 2 0 0 0 0 0",5
"js-yaml","/Users/keheliya/dev/top_npm/js-yaml/benchmark/implementations/js-yaml-3.0.2/lib/js-yaml/mark.js",79,3,1,2,2,0,1,8,4.333333333333333,9,1,0,0,0,0,0,0,0,"1 5 3 0 0 0 0 0 0 0 0",2,"0 1 1 0 0 1 0 0 0 0 0",5
"js-yaml","/Users/keheliya/dev/top_npm/js-yaml/benchmark/implementations/js-yaml-3.0.2/lib/js-yaml/schema/core.js",19,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,"0 2 0 0 0 0 0 0 0 0 0",1,"0 0 0 0 0 0 0 0 0 0 0",0
"js-yaml","/Users/keheliya/dev/top_npm/js-yaml/benchmark/implementations/js-yaml-3.0.2/lib/js-yaml/schema/default_full.js",26,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,"0 5 0 0 0 0 0 0 0 0 0",1,"0 0 0 0 0 0 0 0 0 0 0",0
"js-yaml","/Users/keheliya/dev/top_npm/js-yaml/benchmark/implementations/js-yaml-3.0.2/lib/js-yaml/schema/default_safe.js",29,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,"0 8 0 0 0 0 0 0 0 0 0",1,"0 0 0 0 0 0 0 0 0 0 0",0
"js-yaml","/Users/keheliya/dev/top_npm/js-yaml/benchmark/implementations/js-yaml-3.0.2/lib/js-yaml/schema/failsafe.js",18,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,"0 4 0 0 0 0 0 0 0 0 0",1,"0 0 0 0 0 0 0 0 0 0 0",0
"js-yaml","/Users/keheliya/dev/top_npm/js-yaml/benchmark/implementations/js-yaml-3.0.2/lib/js-yaml/schema/json.js",26,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,"0 6 0 0 0 0 0 0 0 0 0",1,"0 0 0 0 0 0 0 0 0 0 0",0
"js-yaml","/Users/keheliya/dev/top_npm/js-yaml/benchmark/implementations/js-yaml-3.0.2/lib/js-yaml/schema.js",104,12,4,8,1,7,1,5,1.8333333333333333,20,3,0,0,0,0,0,0,0,"0 16 1 3 0 0 0 0 0 0 0",3,"2 7 2 1 0 0 0 0 0 0 0",3
"js-yaml","/Users/keheliya/dev/top_npm/js-yaml/benchmark/implementations/js-yaml-3.0.2/lib/js-yaml/type/binary.js",126,3,3,0,0,0,1,8,4.333333333333333,7,2,0,0,0,0,0,0,0,"0 7 0 0 0 0 0 0 0 0 0",1,"0 3 0 0 0 0 0 0 0 0 0",1
"js-yaml","/Users/keheliya/dev/top_npm/js-yaml/benchmark/implementations/js-yaml-3.0.2/lib/js-yaml/type/bool.js",68,5,2,3,0,0,1,2,1.8,3,1,0,0,0,0,0,0,0,"0 3 0 0 0 0 0 0 0 0 0",1,"0 5 0 0 0 0 0 0 0 0 0",1
"js-yaml","/Users/keheliya/dev/top_npm/js-yaml/benchmark/implementations/js-yaml-3.0.2/lib/js-yaml/type/float.js",109,5,3,2,0,2,1,13,4.8,16,1,0,0,0,0,0,0,0,"1 12 3 0 0 0 0 0 0 0 0",2,"0 4 1 0 0 0 0 0 0 0 0",2
"js-yaml","/Users/keheliya/dev/top_npm/js-yaml/benchmark/implementations/js-yaml-3.0.2/lib/js-yaml/type/int.js",94,8,2,6,0,2,1,9,2,24,1,0,0,0,0,0,0,0,"1 17 6 0 0 0 0 0 0 0 0",2,"0 8 0 0 0 0 0 0 0 0 0",1
"js-yaml","/Users/keheliya/dev/top_npm/js-yaml/benchmark/implementations/js-yaml-3.0.2/lib/js-yaml/type/js/function.js",72,4,3,1,0,1,1,6,2,8,2,0,0,0,0,0,0,0,"1 5 2 0 0 0 0 0 0 0 0",2,"0 4 0 0 0 0 0 0 0 0 0",1
"js-yaml","/Users/keheliya/dev/top_npm/js-yaml/benchmark/implementations/js-yaml-3.0.2/lib/js-yaml/type/js/regexp.js",57,3,3,0,0,0,1,4,2.25,4,1,0,0,0,0,0,0,0,"0 3 1 0 0 0 0 0 0 0 0",2,"0 3 0 0 0 0 0 0 0 0 0",1
"js-yaml","/Users/keheliya/dev/top_npm/js-yaml/benchmark/implementations/js-yaml-3.0.2/lib/js-yaml/type/js/undefined.js",29,3,3,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,"0 1 0 0 0 0 0 0 0 0 0",1,"1 2 0 0 0 0 0 0 0 0 0",1
"js-yaml","/Users/keheliya/dev/top_npm/js-yaml/benchmark/implementations/js-yaml-3.0.2/lib/js-yaml/type/map.js",10,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"0 1 0 0 0 0 0 0 0 0 0",1,"0 0 0 0 0 0 0 0 0 0 0",0
"js-yaml","/Users/keheliya/dev/top_npm/js-yaml/benchmark/implementations/js-yaml-3.0.2/lib/js-yaml/type/merge.js",16,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,"0 1 0 0 0 0 0 0 0 0 0",1,"0 1 0 0 0 0 0 0 0 0 0",1
"js-yaml","/Users/keheliya/dev/top_npm/js-yaml/benchmark/implementations/js-yaml-3.0.2/lib/js-yaml/type/null.js",41,6,2,4,0,0,1,2,1.1666666666666667,2,1,0,0,0,0,0,0,0,"0 2 0 0 0 0 0 0 0 0 0",1,"4 2 0 0 0 0 0 0 0 0 0",1
"js-yaml","/Users/keheliya/dev/top_npm/js-yaml/benchmark/implementations/js-yaml-3.0.2/lib/js-yaml/type/omap.js",52,1,1,0,0,0,8,8,8,5,1,0,0,0,0,0,0,0,"0 4 1 0 0 0 0 0 0 0 0",2,"0 1 0 0 0 0 0 0 0 0 0",1
"js-yaml","/Users/keheliya/dev/top_npm/js-yaml/benchmark/implementations/js-yaml-3.0.2/lib/js-yaml/type/pairs.js",41,1,1,0,0,0,4,4,4,3,1,0,0,0,0,0,0,0,"0 3 0 0 0 0 0 0 0 0 0",1,"0 1 0 0 0 0 0 0 0 0 0",1
"js-yaml","/Users/keheliya/dev/top_npm/js-yaml/benchmark/implementations/js-yaml-3.0.2/lib/js-yaml/type/seq.js",10,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"0 1 0 0 0 0 0 0 0 0 0",1,"0 0 0 0 0 0 0 0 0 0 0",0
"js-yaml","/Users/keheliya/dev/top_npm/js-yaml/benchmark/implementations/js-yaml-3.0.2/lib/js-yaml/type/set.js",29,1,1,0,0,0,4,4,4,2,1,0,0,0,0,0,0,0,"0 1 1 0 0 0 0 0 0 0 0",2,"0 1 0 0 0 0 0 0 0 0 0",1
"js-yaml","/Users/keheliya/dev/top_npm/js-yaml/benchmark/implementations/js-yaml-3.0.2/lib/js-yaml/type/str.js",10,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"0 1 0 0 0 0 0 0 0 0 0",1,"0 0 0 0 0 0 0 0 0 0 0",0
"js-yaml","/Users/keheliya/dev/top_npm/js-yaml/benchmark/implementations/js-yaml-3.0.2/lib/js-yaml/type/timestamp.js",88,2,2,0,0,0,1,9,5,8,1,0,0,0,0,0,0,0,"2 3 1 1 0 0 0 1 0 0 0",7,"0 2 0 0 0 0 0 0 0 0 0",1
"js-yaml","/Users/keheliya/dev/top_npm/js-yaml/benchmark/implementations/js-yaml-3.0.2/lib/js-yaml/type.js",66,5,2,3,0,3,1,10,3.2,10,1,0,0,0,0,0,0,0,"0 10 0 0 0 0 0 0 0 0 0",1,"0 4 1 0 0 0 0 0 0 0 0",2
"js-yaml","/Users/keheliya/dev/top_npm/js-yaml/benchmark/implementations/js-yaml-3.0.2/lib/js-yaml.js",40,2,1,1,0,0,1,1,1,17,13,0,0,0,0,0,0,0,"0 17 0 0 0 0 0 0 0 0 0",1,"1 1 0 0 0 0 0 0 0 0 0",1
"js-yaml","/Users/keheliya/dev/top_npm/js-yaml/benchmark/implementations/js-yaml-3.2.1/index.js",8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"0 1 0 0 0 0 0 0 0 0 0",1,"0 0 0 0 0 0 0 0 0 0 0",0
"js-yaml","/Users/keheliya/dev/top_npm/js-yaml/benchmark/implementations/js-yaml-3.2.1/lib/js-yaml/common.js",63,6,6,0,0,0,1,3,2,3,0,0,0,0,0,0,0,0,"0 3 0 0 0 0 0 0 0 0 0",1,"0 4 2 0 0 0 0 0 0 0 0",2
"js-yaml","/Users/keheliya/dev/top_npm/js-yaml/benchmark/implementations/js-yaml-3.2.1/lib/js-yaml/dumper.js",478,14,14,0,0,0,1,40,8.357142857142858,55,4,0,0,0,0,0,0,0,"1 23 18 4 2 7 0 0 0 0 0",5,"0 2 6 3 2 1 0 0 0 0 0",5
"js-yaml","/Users/keheliya/dev/top_npm/js-yaml/benchmark/implementations/js-yaml-3.2.1/lib/js-yaml/exception.js",26,2,1,1,1,0,1,3,2,2,0,0,0,0,0,0,0,0,"1 1 0 0 0 0 0 0 0 0 0",1,"0 1 1 0 0 0 0 0 0 0 0",2
"js-yaml","/Users/keheliya/dev/top_npm/js-yaml/benchmark/implementations/js-yaml-3.2.1/lib/js-yaml/loader.js",1561,38,36,2,2,0,1,40,8.657894736842104,299,5,0,0,0,0,0,0,0,"0 162 91 26 8 12 0 0 0 0 0",5,"0 14 13 8 1 2 0 0 0 0 0",5
"js-yaml","/Users/keheliya/dev/top_npm/js-yaml/benchmark/implementations/js-yaml-3.2.1/lib/js-yaml/mark.js",79,3,1,2,2,0,1,8,4.333333333333333,9,1,0,0,0,0,0,0,0,"1 5 3 0 0 0 0 0 0 0 0",2,"0 1 1 0 0 1 0 0 0 0 0",5
"js-yaml","/Users/keheliya/dev/top_npm/js-yaml/benchmark/implementations/js-yaml-3.2.1/lib/js-yaml/schema/core.js",19,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,"0 2 0 0 0 0 0 0 0 0 0",1,"0 0 0 0 0 0 0 0 0 0 0",0
"js-yaml","/Users/keheliya/dev/top_npm/js-yaml/benchmark/implementations/js-yaml-3.2.1/lib/js-yaml/schema/default_full.js",26,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,"0 5 0 0 0 0 0 0 0 0 0",1,"0 0 0 0 0 0 0 0 0 0 0",0
"js-yaml","/Users/keheliya/dev/top_npm/js-yaml/benchmark/implementations/js-yaml-3.2.1/lib/js-yaml/schema/default_safe.js",29,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,"0 8 0 0 0 0 0 0 0 0 0",1,"0 0 0 0 0 0 0 0 0 0 0",0
"js-yaml","/Users/keheliya/dev/top_npm/js-yaml/benchmark/implementations/js-yaml-3.2.1/lib/js-yaml/schema/failsafe.js",18,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,"0 4 0 0 0 0 0 0 0 0 0",1,"0 0 0 0 0 0 0 0 0 0 0",0
"js-yaml","/Users/keheliya/dev/top_npm/js-yaml/benchmark/implementations/js-yaml-3.2.1/lib/js-yaml/schema/json.js",26,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,"0 6 0 0 0 0 0 0 0 0 0",1,"0 0 0 0 0 0 0 0 0 0 0",0
"js-yaml","/Users/keheliya/dev/top_npm/js-yaml/benchmark/implementations/js-yaml-3.2.1/lib/js-yaml/schema.js",104,12,4,8,1,7,1,5,1.8333333333333333,20,3,0,0,0,0,0,0,0,"0 16 1 3 0 0 0 0 0 0 0",3,"2 7 2 1 0 0 0 0 0 0 0",3
